frame,id,x,y,image_index,angle,site,site_id
11,35,436,321,0,46,false,
11,36,204,139,0,-100,false,
11,37,618,582,0,60,false,
11,38,622,160,0,-17,false,
11,39,522,35,0,-33,false,
11,40,43,570,0,-96,false,
11,41,82,501,0,-180,false,
11,42,34,147,0,-214,false,
11,43,94,199,0,80,false,
11,44,333,210,0,14,false,
11,45,737,295,0,-261,false,
11,46,113,97,0,-242,false,
11,47,409,138,0,-54,false,
11,48,587,747,0,52,false,
11,49,142,543,0,-96,false,
12,0,659,599,0,-138,false,
12,1,370,372,0,-182,false,
12,2,571,42,0,35,false,
12,3,661,331,0,-100,false,
12,4,544,137,0,-4,false,
12,5,709,11,0,-70,false,
12,6,441,710,0,-99,false,
12,7,137,340,0,-227,false,
12,8,201,335,0,-100,false,
12,9,137,174,0,-268,false,
12,10,352,252,0,-169,false,
12,11,663,422,0,-98,false,
12,12,117,717,0,39,false,
12,13,113,222,0,-40,false,
12,14,527,668,0,10,false,
12,15,592,519,0,-242,false,
12,16,429,695,0,-199,false,
12,17,399,413,0,-35,false,
12,18,216,606,0,-102,false,
12,19,100,430,0,-239,false,
12,20,496,247,0,17,false,
12,21,349,597,0,-248,false,
12,22,260,363,0,82,false,
12,23,67,534,0,-101,false,
12,24,480,291,0,-84,false,
12,25,394,17,0,-151,false,
12,26,409,610,0,-7,false,
12,27,389,749,0,-174,false,
12,28,313,185,0,62,false,
12,29,552,604,0,73,true,0
12,30,584,582,0,-49,true,0
12,31,386,315,0,83,false,
12,32,685,440,0,-110,false,
12,33,389,397,0,-162,false,
12,34,238,431,0,-218,false,
12,35,434,319,0,46,false,
12,36,207,139,0,-100,false,
12,37,615,581,0,60,false,
12,38,623,158,0,-17,false,
12,39,524,33,0,-33,false,
12,40,46,570,0,-96,false,
12,41,82,504,0,-180,false,
12,42,33,149,0,-214,false,
12,43,92,199,0,80,false,
12,44,333,207,0,14,false,
12,45,734,296,0,-261,false,
12,46,110,98,0,-242,false,
12,47,411,136,0,-54,false,
12,48,585,745,0,52,false,
12,49,145,543,0,-96,false,
13,0,661,601,0,-138,false,
13,1,370,375,0,-182,false,
13,2,570,40,0,35,false,
13,3,664,331,0,-100,false,
13,4,544,134,0,-4,false,
13,5,712,10,0,-70,false,
13,6,443,710,0,-99,false,
13,7,135,342,0,-227,false,
13,8,203,335,0,-100,false,
13,9,134,174,0,-268,false,
13,10,352,254,0,-169,false,
13,11,666,422,0,-98,false,
13,12,116,715,0,39,false,
13,13,115,220,0,-40,false,
13,14,527,665,0,10,false,
13,15,589,520,0,-242,false,
13,16,428,698,0,-199,false,
13,17,400,411,0,-35,false,
13,18,219,606,0,-102,false,
13,19,97,431,0,-239,false,
13,20,495,245,0,17,false,
13,21,346,598,0,-248,false,
13,22,257,362,0,82,false,
13,23,70,535,0,-101,false,
13,24,482,291,0,-84,false,
13,25,395,19,0,-151,false,
13,26,410,608,0,-7,false,
13,27,390,752,0,-174,false,
13,28,311,184,0,62,false,
13,29,549,603,0,73,true,0
13,30,586,580,0,-49,true,0
13,31,383,315,0,83,false,
13,32,688,441,0,-110,false,
13,33,390,400,0,-162,false,
13,34,236,433,0,-218,false,
13,35,432,317,0,46,false,
13,36,209,140,0,-100,false,
13,37,613,580,0,60,false,
13,38,623,155,0,-17,false,
13,39,525,31,0,-33,false,
13,40,49,571,0,-96,false,
13,41,82,506,0,-180,false,
13,42,31,151,0,-214,false,
13,43,89,198,0,80,false,
13,44,332,205,0,14,false,
13,45,731,296,0,-261,false,
13,46,108,100,0,-242,false,
13,47,413,135,0,-54,false,
13,48,583,743,0,52,false,
13,49,147,543,0,-96,false,
14,0,662,603,0,-138,false,
14,1,370,378,0,-182,false,
14,2,568,37,0,35,false,
14,3,667,332,0,-100,false,
14,4,544,131,0,-4,false,
14,5,714,9,0,-70,false,
14,6,446,711,0,-99,false,
14,7,133,344,0,-227,false,
14,8,206,336,0,-100,false,
14,9,132,174,0,-268,false,
14,10,353,257,0,-169,false,
14,11,668,423,0,-98,false,
14,12,114,713,0,39,false,
14,13,116,218,0,-40,false,
14,14,526,662,0,10,false,
